project,exp,year,location,plot,crop,rep,lat,lon,seedyld,strawyld,hayyld,strawRFV,straw_N,straw_C,rootyld,spring_hay_RFV,fall_hay_RFV,ave_hay_RFV,N_leached,N2O_emitted,N_fert,stand_age,ETH_pot,tillage_planting_diesel,tillage_planting_hours,seed_costs,straw_diesel,straw_hours,grain_diesel,grain_hours,hay_diesel,hay_hours,fert_diesel,fert_hours,herb_diesel,herb_hours
IREE_nrate,A,2013,Morris,4417,iwg,4,45.58822,-95.874869,580,10920,NA,126.7946309,,,,NA,NA,NA,NA,NA,200,2,77.07069052,0,0,0,8.1979,0.220367643,22.9092,0.1683501684,0,0,1.3476,0.02173913043,0.7861,0.02
IREE_nrate,A,2013,Roseau,5109,iwg,1,48.88007,-95.848093,523,7580,NA,124.8783859,,,,NA,NA,NA,NA,NA,0,1,79.92029861,17.5188,0.2,NA,8.1979,0.220367643,22.9092,0.1683501684,0,0,0,0,0.7861,0.02
IREE_nrate,A,2013,Roseau,5216,iwg,2,48.88007,-95.848093,590,9240,NA,124.8763381,,,,NA,NA,NA,NA,NA,0,1,79.40711883,17.5188,0.2,NA,8.1979,0.220367643,22.9092,0.1683501684,0,0,0,0,0.7861,0.02
IREE_nrate,A,2013,Roseau,5317,iwg,3,48.88007,-95.848093,607,9040,NA,127.7241877,,,,NA,NA,NA,NA,NA,0,1,79.87951454,17.5188,0.2,NA,8.1979,0.220367643,22.9092,0.1683501684,0,0,0,0,0.7861,0.02
IREE_nrate,A,2013,Roseau,5405,iwg,4,48.88007,-95.848093,540,7880,NA,130.373058,,,,NA,NA,NA,NA,NA,0,1,78.01551874,17.5188,0.2,NA,8.1979,0.220367643,22.9092,0.1683501684,0,0,0,0,0.7861,0.02
IREE_nrate,A,2013,Roseau,5115,iwg,1,48.88007,-95.848093,776,10140,NA,122.8565644,,,,NA,NA,NA,NA,NA,40,1,80.70964123,17.5188,0.2,NA,8.1979,0.220367643,22.9092,0.1683501684,0,0,1.3476,0.02173913043,0.7861,0.02
IREE_nrate,A,2013,Roseau,5201,iwg,2,48.88007,-95.848093,708,10320,NA,128.4036239,,,,NA,NA,NA,NA,NA,40,1,78.41309846,17.5188,0.2,NA,8.1979,0.220367643,22.9092,0.1683501684,0,0,1.3476,0.02173913043,0.7861,0.02
IREE_nrate,A,2013,Roseau,5311,iwg,3,48.88007,-95.848093,894,10400,NA,127.6118435,,,,NA,NA,NA,NA,NA,40,1,79.87506327,17.5188,0.2,NA,8.1979,0.220367643,22.9092,0.1683501684,0,0,1.3476,0.02173913043,0.7861,0.02
IREE_nrate,A,2013,Roseau,5411,iwg,4,48.88007,-95.848093,860,11020,NA,123.8825836,,,,NA,NA,NA,NA,NA,40,1,80.55973148,17.5188,0.2,NA,8.1979,0.220367643,22.9092,0.1683501684,0,0,1.3476,0.02173913043,0.7861,0.02
IREE_nrate,A,2013,Roseau,5106,iwg,1,48.88007,-95.848093,843,12680,NA,121.3984343,,,,NA,NA,NA,NA,NA,80,1,81.76823539,17.5188,0.2,NA,8.1979,0.220367643,22.9092,0.1683501684,0,0,1.3476,0.02173913043,0.7861,0.02
IREE_nrate,A,2013,Roseau,5207,iwg,2,48.88007,-95.848093,995,11320,NA,123.5372548,,,,NA,NA,NA,NA,NA,80,1,80.47709519,17.5188,0.2,NA,8.1979,0.220367643,22.9092,0.1683501684,0,0,1.3476,0.02173913043,0.7861,0.02
IREE_nrate,A,2013,Roseau,5305,iwg,3,48.88007,-95.848093,1113,13300,NA,130.7530502,,,,NA,NA,NA,NA,NA,80,1,76.36487689,17.5188,0.2,NA,8.1979,0.220367643,22.9092,0.1683501684,0,0,1.3476,0.02173913043,0.7861,0.02
IREE_nrate,A,2013,Roseau,5414,iwg,4,48.88007,-95.848093,1130,14600,NA,125.0342034,,,,NA,NA,NA,NA,NA,80,1,79.84175655,17.5188,0.2,NA,8.1979,0.220367643,22.9092,0.1683501684,0,0,1.3476,0.02173913043,0.7861,0.02
IREE_nrate,A,2013,Roseau,5118,iwg,1,48.88007,-95.848093,961,12140,NA,128.6579427,,,,NA,NA,NA,NA,NA,120,1,74.16684216,17.5188,0.2,NA,8.1979,0.220367643,22.9092,0.1683501684,0,0,1.3476,0.02173913043,0.7861,0.02
IREE_nrate,A,2013,Roseau,5213,iwg,2,48.88007,-95.848093,759,11840,NA,133.6903376,,,,NA,NA,NA,NA,NA,120,1,74.9669582,17.5188,0.2,NA,8.1979,0.220367643,22.9092,0.1683501684,0,0,1.3476,0.02173913043,0.7861,0.02
IREE_nrate,A,2013,Roseau,5308,iwg,3,48.88007,-95.848093,911,12060,NA,124.9526103,,,,NA,NA,NA,NA,NA,120,1,80.34176541,17.5188,0.2,NA,8.1979,0.220367643,22.9092,0.1683501684,0,0,1.3476,0.02173913043,0.7861,0.02
IREE_nrate,A,2013,Roseau,5402,iwg,4,48.88007,-95.848093,759,12260,NA,131.9298266,,,,NA,NA,NA,NA,NA,120,1,75.45551967,17.5188,0.2,NA,8.1979,0.220367643,22.9092,0.1683501684,0,0,1.3476,0.02173913043,0.7861,0.02
IREE_nrate,A,2013,Roseau,5103,iwg,1,48.88007,-95.848093,759,10540,NA,133.6317696,,,,NA,NA,NA,NA,NA,160,1,75.71730241,17.5188,0.2,NA,8.1979,0.220367643,22.9092,0.1683501684,0,0,1.3476,0.02173913043,0.7861,0.02
IREE_nrate,A,2013,Roseau,5204,iwg,2,48.88007,-95.848093,826,11740,NA,133.3074776,,,,NA,NA,NA,NA,NA,160,1,73.51776187,17.5188,0.2,NA,8.1979,0.220367643,22.9092,0.1683501684,0,0,1.3476,0.02173913043,0.7861,0.02
IREE_nrate,A,2013,Roseau,5314,iwg,3,48.88007,-95.848093,1029,11440,NA,137.8606274,,,,NA,NA,NA,NA,NA,160,1,73.08436673,17.5188,0.2,NA,8.1979,0.220367643,22.9092,0.1683501684,0,0,1.3476,0.02173913043,0.7861,0.02
IREE_nrate,A,2013,Roseau,5417,iwg,4,48.88007,-95.848093,809,12100,NA,127.7288459,,,,NA,NA,NA,NA,NA,160,1,76.36863483,17.5188,0.2,NA,8.1979,0.220367643,22.9092,0.1683501684,0,0,1.3476,0.02173913043,0.7861,0.02
IREE_nrate,A,2013,Roseau,5112,iwg,1,48.88007,-95.848093,742,10240,NA,134.0540148,,,,NA,NA,NA,NA,NA,200,1,73.14110138,17.5188,0.2,NA,8.1979,0.220367643,22.9092,0.1683501684,0,0,1.3476,0.02173913043,0.7861,0.02
IREE_nrate,A,2013,Roseau,5210,iwg,2,48.88007,-95.848093,826,10140,NA,133.6342679,,,,NA,NA,NA,NA,NA,200,1,72.71825708,17.5188,0.2,NA,8.1979,0.220367643,22.9092,0.1683501684,0,0,1.3476,0.02173913043,0.7861,0.02
IREE_nrate,A,2013,Roseau,5302,iwg,3,48.88007,-95.848093,793,10540,NA,136.7748871,,,,NA,NA,NA,NA,NA,200,1,73.98297886,17.5188,0.2,NA,8.1979,0.220367643,22.9092,0.1683501684,0,0,1.3476,0.02173913043,0.7861,0.02
IREE_nrate,A,2013,Roseau,5408,iwg,4,48.88007,-95.848093,641,10520,NA,137.898265,,,,NA,NA,NA,NA,NA,200,1,73.79767621,17.5188,0.2,NA,8.1979,0.220367643,22.9092,0.1683501684,0,0,1.3476,0.02173913043,0.7861,0.02
IREE_nrate,A,2013,Waseca,1102,iwg,1,44.06913,-93.525992,913,11760,NA,113.9213839,,,,NA,NA,NA,NA,NA,0,2,89.33998842,0,0,0,8.1979,0.220367643,22.9092,0.1683501684,0,0,0,0,0.7861,0.02
IREE_nrate,A,2013,Waseca,1203,iwg,2,44.06913,-93.525992,755,8660,NA,116.5352651,,,,NA,NA,NA,NA,NA,0,2,86.80442797,0,0,0,8.1979,0.220367643,22.9092,0.1683501684,0,0,0,0,0.7861,0.02
IREE_nrate,A,2013,Waseca,1302,iwg,3,44.06913,-93.525992,948,9960,NA,113.7865747,,,,NA,NA,NA,NA,NA,0,2,87.507,0,0,0,8.1979,0.220367643,22.9092,0.1683501684,0,0,0,0,0.7861,0.02
IREE_nrate,A,2013,Waseca,1401,iwg,4,44.06913,-93.525992,983,11080,NA,114.8588345,,,,NA,NA,NA,NA,NA,0,2,85.9631572,0,0,0,8.1979,0.220367643,22.9092,0.1683501684,0,0,0,0,0.7861,0.02
IREE_nrate,A,2013,Waseca,1105,iwg,1,44.06913,-93.525992,948,13720,NA,116.7977162,,,,NA,NA,NA,NA,NA,40,2,84.58624352,0,0,0,8.1979,0.220367643,22.9092,0.1683501684,0,0,1.3476,0.02173913043,0.7861,0.02
IREE_nrate,A,2013,Waseca,1209,iwg,2,44.06913,-93.525992,948,13820,NA,117.6308762,,,,NA,NA,NA,NA,NA,40,2,83.58338646,0,0,0,8.1979,0.220367643,22.9092,0.1683501684,0,0,1.3476,0.02173913043,0.7861,0.02
IREE_nrate,A,2013,Waseca,1305,iwg,3,44.06913,-93.525992,895,13000,NA,115.3742508,,,,NA,NA,NA,NA,NA,40,2,83.16856462,0,0,0,8.1979,0.220367643,22.9092,0.1683501684,0,0,1.3476,0.02173913043,0.7861,0.02
IREE_nrate,A,2013,Waseca,1404,iwg,4,44.06913,-93.525992,1001,12540,NA,117.7386796,,,,NA,NA,NA,NA,NA,40,2,82.23658015,0,0,0,8.1979,0.220367643,22.9092,0.1683501684,0,0,1.3476,0.02173913043,0.7861,0.02
IREE_nrate,A,2013,Waseca,1111,iwg,1,44.06913,-93.525992,1141,13800,NA,117.8674591,,,,NA,NA,NA,NA,NA,80,2,84.27976484,0,0,0,8.1979,0.220367643,22.9092,0.1683501684,0,0,1.3476,0.02173913043,0.7861,0.02
IREE_nrate,A,2013,Waseca,1215,iwg,2,44.06913,-93.525992,1141,11820,NA,119.1558629,,,,NA,NA,NA,NA,NA,80,2,83.08269009,0,0,0,8.1979,0.220367643,22.9092,0.1683501684,0,0,1.3476,0.02173913043,0.7861,0.02
IREE_nrate,A,2013,Waseca,1311,iwg,3,44.06913,-93.525992,983,12320,NA,115.0450176,,,,NA,NA,NA,NA,NA,80,2,84.34602712,0,0,0,8.1979,0.220367643,22.9092,0.1683501684,0,0,1.3476,0.02173913043,0.7861,0.02
IREE_nrate,A,2013,Waseca,1410,iwg,4,44.06913,-93.525992,966,12800,NA,121.2156272,,,,NA,NA,NA,NA,NA,80,2,78.13223981,0,0,0,8.1979,0.220367643,22.9092,0.1683501684,0,0,1.3476,0.02173913043,0.7861,0.02
IREE_nrate,A,2013,Waseca,1108,iwg,1,44.06913,-93.525992,808,11300,NA,117.2340795,,,,NA,NA,NA,NA,NA,120,2,83.03604625,0,0,0,8.1979,0.220367643,22.9092,0.1683501684,0,0,1.3476,0.02173913043,0.7861,0.02
IREE_nrate,A,2013,Waseca,1218,iwg,2,44.06913,-93.525992,808,9700,NA,116.881266,,,,NA,NA,NA,NA,NA,120,2,82.37143601,0,0,0,8.1979,0.220367643,22.9092,0.1683501684,0,0,1.3476,0.02173913043,0.7861,0.02
IREE_nrate,A,2013,Waseca,1317,iwg,3,44.06913,-93.525992,772,10740,NA,114.8860954,,,,NA,NA,NA,NA,NA,120,2,84.14697753,0,0,0,8.1979,0.220367643,22.9092,0.1683501684,0,0,1.3476,0.02173913043,0.7861,0.02
IREE_nrate,A,2013,Waseca,1416,iwg,4,44.06913,-93.525992,808,10640,NA,117.8009631,,,,NA,NA,NA,NA,NA,120,2,82.98238493,0,0,0,8.1979,0.220367643,22.9092,0.1683501684,0,0,1.3476,0.02173913043,0.7861,0.02
IREE_nrate,A,2013,Waseca,1114,iwg,1,44.06913,-93.525992,948,10580,NA,126.6039168,,,,NA,NA,NA,NA,NA,160,2,76.18606827,0,0,0,8.1979,0.220367643,22.9092,0.1683501684,0,0,1.3476,0.02173913043,0.7861,0.02
IREE_nrate,A,2013,Waseca,1206,iwg,2,44.06913,-93.525992,597,10140,NA,120.6488269,,,,NA,NA,NA,NA,NA,160,2,77.96669177,0,0,0,8.1979,0.220367643,22.9092,0.1683501684,0,0,1.3476,0.02173913043,0.7861,0.02
IREE_nrate,A,2013,Waseca,1314,iwg,3,44.06913,-93.525992,562,11160,NA,116.3890137,,,,NA,NA,NA,NA,NA,160,2,81.33664297,0,0,0,8.1979,0.220367643,22.9092,0.1683501684,0,0,1.3476,0.02173913043,0.7861,0.02
IREE_nrate,A,2013,Waseca,1413,iwg,4,44.06913,-93.525992,737,10320,NA,119.0637183,,,,NA,NA,NA,NA,NA,160,2,81.28505712,0,0,0,8.1979,0.220367643,22.9092,0.1683501684,0,0,1.3476,0.02173913043,0.7861,0.02
IREE_nrate,A,2013,Waseca,1117,iwg,1,44.06913,-93.525992,737,12220,NA,120.7598751,,,,NA,NA,NA,NA,NA,200,2,81.78233581,0,0,0,8.1979,0.220367643,22.9092,0.1683501684,0,0,1.3476,0.02173913043,0.7861,0.02
IREE_nrate,A,2013,Waseca,1212,iwg,2,44.06913,-93.525992,702,10360,NA,119.8120479,,,,NA,NA,NA,NA,NA,200,2,80.08346745,0,0,0,8.1979,0.220367643,22.9092,0.1683501684,0,0,1.3476,0.02173913043,0.7861,0.02
IREE_nrate,A,2013,Waseca,1308,iwg,3,44.06913,-93.525992,737,10360,NA,123.8278185,,,,NA,NA,NA,NA,NA,200,2,77.25241017,0,0,0,8.1979,0.220367643,22.9092,0.1683501684,0,0,1.3476,0.02173913043,0.7861,0.02
IREE_nrate,A,2013,Waseca,1407,iwg,4,44.06913,-93.525992,737,10540,NA,117.4702166,,,,NA,NA,NA,NA,NA,200,2,80.22879159,0,0,0,8.1979,0.220367643,22.9092,0.1683501684,0,0,1.3476,0.02173913043,0.7861,0.02
IREE_nrate,A,2014,Crookston,3114,iwg,1,45.58822,-95.874869,162,4886,NA,125.2659887,,,,NA,NA,NA,NA,NA,0,2,78.78320797,0,0,0,8.1979,0.220367643,22.9092,0.1683501684,0,0,0,0,0.7861,0.02
IREE_nrate,A,2014,Crookston,3213,iwg,2,45.58822,-95.874869,90,4530,NA,127.5987938,,,,NA,NA,NA,NA,NA,0,2,78.34530006,0,0,0,8.1979,0.220367643,22.9092,0.1683501684,0,0,0,0,0.7861,0.02
IREE_nrate,A,2014,Crookston,3303,iwg,3,45.58822,-95.874869,264,7370,NA,128.3062089,,,,NA,NA,NA,NA,NA,0,2,78.47412562,0,0,0,8.1979,0.220367643,22.9092,0.1683501684,0,0,0,0,0.7861,0.02
IREE_nrate,A,2014,Crookston,3417,iwg,4,45.58822,-95.874869,188,5232,NA,126.2271519,,,,NA,NA,NA,NA,NA,0,2,79.53403136,0,0,0,8.1979,0.220367643,22.9092,0.1683501684,0,0,0,0,0.7861,0.02
IREE_nrate,A,2014,Crookston,3111,iwg,1,45.58822,-95.874869,266,9474,NA,120.1083803,,,,NA,NA,NA,NA,NA,40,2,79.90885473,0,0,0,8.1979,0.220367643,22.9092,0.1683501684,0,0,1.3476,0.02173913043,0.7861,0.02
IREE_nrate,A,2014,Crookston,3207,iwg,2,45.58822,-95.874869,422,10884,NA,125.7330456,,,,NA,NA,NA,NA,NA,40,2,77.51104673,0,0,0,8.1979,0.220367643,22.9092,0.1683501684,0,0,1.3476,0.02173913043,0.7861,0.02
IREE_nrate,A,2014,Crookston,3309,iwg,3,45.58822,-95.874869,546,14414,NA,118.0301497,,,,NA,NA,NA,NA,NA,40,2,82.63309171,0,0,0,8.1979,0.220367643,22.9092,0.1683501684,0,0,1.3476,0.02173913043,0.7861,0.02
IREE_nrate,A,2014,Crookston,3408,iwg,4,45.58822,-95.874869,664,13880,NA,126.5232858,,,,NA,NA,NA,NA,NA,40,2,75.8695368,0,0,0,8.1979,0.220367643,22.9092,0.1683501684,0,0,1.3476,0.02173913043,0.7861,0.02
IREE_nrate,A,2014,Crookston,3102,iwg,1,45.58822,-95.874869,458,12988,NA,123.3882066,,,,NA,NA,NA,NA,NA,60,2,78.32961103,0,0,0,8.1979,0.220367643,22.9092,0.1683501684,0,0,1.3476,0.02173913043,0.7861,0.02
IREE_nrate,A,2014,Crookston,3201,iwg,2,45.58822,-95.874869,316,13844,NA,124.3781059,,,,NA,NA,NA,NA,NA,60,2,78.76168213,0,0,0,8.1979,0.220367643,22.9092,0.1683501684,0,0,1.3476,0.02173913043,0.7861,0.02
IREE_nrate,A,2014,Crookston,3312,iwg,3,45.58822,-95.874869,524,11496,NA,114.9150695,,,,NA,NA,NA,NA,NA,60,2,85.53103358,0,0,0,8.1979,0.220367643,22.9092,0.1683501684,0,0,1.3476,0.02173913043,0.7861,0.02
IREE_nrate,A,2014,Crookston,3402,iwg,4,45.58822,-95.874869,626,14758,NA,NA,,,,NA,NA,NA,NA,NA,60,2,NA,0,0,0,8.1979,0.220367643,22.9092,0.1683501684,0,0,1.3476,0.02173913043,0.7861,0.02
IREE_nrate,A,2014,Crookston,3117,iwg,1,45.58822,-95.874869,488,13948,NA,128.6117642,,,,NA,NA,NA,NA,NA,80,2,76.84545385,0,0,0,8.1979,0.220367643,22.9092,0.1683501684,0,0,1.3476,0.02173913043,0.7861,0.02
IREE_nrate,A,2014,Crookston,3216,iwg,2,45.58822,-95.874869,510,14586,NA,125.9949804,,,,NA,NA,NA,NA,NA,80,2,78.09524505,0,0,0,8.1979,0.220367643,22.9092,0.1683501684,0,0,1.3476,0.02173913043,0.7861,0.02
IREE_nrate,A,2014,Crookston,3318,iwg,3,45.58822,-95.874869,296,10490,NA,119.3767371,,,,NA,NA,NA,NA,NA,80,2,80.61014287,0,0,0,8.1979,0.220367643,22.9092,0.1683501684,0,0,1.3476,0.02173913043,0.7861,0.02
IREE_nrate,A,2014,Crookston,3414,iwg,4,45.58822,-95.874869,624,12948,NA,122.7947743,,,,NA,NA,NA,NA,NA,80,2,76.99544084,0,0,0,8.1979,0.220367643,22.9092,0.1683501684,0,0,1.3476,0.02173913043,0.7861,0.02
IREE_nrate,A,2014,Crookston,3108,iwg,1,45.58822,-95.874869,278,9474,NA,120.1745086,,,,NA,NA,NA,NA,NA,100,2,79.74855729,0,0,0,8.1979,0.220367643,22.9092,0.1683501684,0,0,1.3476,0.02173913043,0.7861,0.02
IREE_nrate,A,2014,Crookston,3210,iwg,2,45.58822,-95.874869,638,11230,NA,119.4694869,,,,NA,NA,NA,NA,NA,100,2,83.51480187,0,0,0,8.1979,0.220367643,22.9092,0.1683501684,0,0,1.3476,0.02173913043,0.7861,0.02
IREE_nrate,A,2014,Crookston,3306,iwg,3,45.58822,-95.874869,148,9714,NA,121.0360133,,,,NA,NA,NA,NA,NA,100,2,80.90392536,0,0,0,8.1979,0.220367643,22.9092,0.1683501684,0,0,1.3476,0.02173913043,0.7861,0.02
IREE_nrate,A,2014,Crookston,3411,iwg,4,45.58822,-95.874869,392,9816,NA,120.2920621,,,,NA,NA,NA,NA,NA,100,2,76.33783651,0,0,0,8.1979,0.220367643,22.9092,0.1683501684,0,0,1.3476,0.02173913043,0.7861,0.02
IREE_nrate,A,2014,Crookston,3105,iwg,1,45.58822,-95.874869,398,11132,NA,126.226027,,,,NA,NA,NA,NA,NA,120,2,75.96261012,0,0,0,8.1979,0.220367643,22.9092,0.1683501684,0,0,1.3476,0.02173913043,0.7861,0.02
IREE_nrate,A,2014,Crookston,3204,iwg,2,45.58822,-95.874869,314,11796,NA,121.6422308,,,,NA,NA,NA,NA,NA,120,2,80.48201325,0,0,0,8.1979,0.220367643,22.9092,0.1683501684,0,0,1.3476,0.02173913043,0.7861,0.02
IREE_nrate,A,2014,Crookston,3315,iwg,3,45.58822,-95.874869,517.2,10780,NA,114.7280298,,,,NA,NA,NA,NA,NA,120,2,80.06789553,0,0,0,8.1979,0.220367643,22.9092,0.1683501684,0,0,1.3476,0.02173913043,0.7861,0.02
IREE_nrate,A,2014,Lamberton,2116,iwg,1,44.23621,-95.304218,178,6396,NA,129.1897601,,,,NA,NA,NA,NA,NA,0,3,78.69144847,0,0,0,8.1979,0.220367643,22.9092,0.1683501684,0,0,0,0,0.7861,0.02
IREE_nrate,A,2014,Lamberton,2211,iwg,2,44.23621,-95.304218,180,10020,NA,127.861075,,,,NA,NA,NA,NA,NA,0,3,79.19707331,0,0,0,8.1979,0.220367643,22.9092,0.1683501684,0,0,0,0,0.7861,0.02
IREE_nrate,A,2014,Lamberton,2314,iwg,3,44.23621,-95.304218,196,7666,NA,131.5059699,,,,NA,NA,NA,NA,NA,0,3,74.31112768,0,0,0,8.1979,0.220367643,22.9092,0.1683501684,0,0,0,0,0.7861,0.02
IREE_nrate,A,2014,Lamberton,2402,iwg,4,44.23621,-95.304218,776,13078,NA,128.1296819,,,,NA,NA,NA,NA,NA,0,3,79.9525757,0,0,0,8.1979,0.220367643,22.9092,0.1683501684,0,0,0,0,0.7861,0.02
IREE_nrate,A,2014,Lamberton,2101,iwg,1,44.23621,-95.304218,368,12846,NA,131.6075665,,,,NA,NA,NA,NA,NA,40,3,76.82805329,0,0,0,8.1979,0.220367643,22.9092,0.1683501684,0,0,1.3476,0.02173913043,0.7861,0.02
IREE_nrate,A,2014,Lamberton,2217,iwg,2,44.23621,-95.304218,292,13168,NA,130.4793961,,,,NA,NA,NA,NA,NA,40,3,76.6024482,0,0,0,8.1979,0.220367643,22.9092,0.1683501684,0,0,1.3476,0.02173913043,0.7861,0.02
IREE_nrate,A,2014,Lamberton,2305,iwg,3,44.23621,-95.304218,314,9066,NA,127.7440352,,,,NA,NA,NA,NA,NA,40,3,73.7404368,0,0,0,8.1979,0.220367643,22.9092,0.1683501684,0,0,1.3476,0.02173913043,0.7861,0.02
IREE_nrate,A,2014,Lamberton,2408,iwg,4,44.23621,-95.304218,288,8548,NA,127.5639448,,,,NA,NA,NA,NA,NA,40,3,78.99267496,0,0,0,8.1979,0.220367643,22.9092,0.1683501684,0,0,1.3476,0.02173913043,0.7861,0.02
IREE_nrate,A,2014,Lamberton,2107,iwg,1,44.23621,-95.304218,464,11292,NA,121.2073279,,,,NA,NA,NA,NA,NA,60,3,78.37970508,0,0,0,8.1979,0.220367643,22.9092,0.1683501684,0,0,1.3476,0.02173913043,0.7861,0.02
IREE_nrate,A,2014,Lamberton,2214,iwg,2,44.23621,-95.304218,352,9338,NA,124.8184973,,,,NA,NA,NA,NA,NA,60,3,80.15278906,0,0,0,8.1979,0.220367643,22.9092,0.1683501684,0,0,1.3476,0.02173913043,0.7861,0.02
IREE_nrate,A,2014,Lamberton,2302,iwg,3,44.23621,-95.304218,762,12028,NA,120.966766,,,,NA,NA,NA,NA,NA,60,3,81.42698131,0,0,0,8.1979,0.220367643,22.9092,0.1683501684,0,0,1.3476,0.02173913043,0.7861,0.02
IREE_nrate,A,2014,Lamberton,2405,iwg,4,44.23621,-95.304218,420,11040,NA,128.0361888,,,,NA,NA,NA,NA,NA,60,3,75.63082979,0,0,0,8.1979,0.220367643,22.9092,0.1683501684,0,0,1.3476,0.02173913043,0.7861,0.02
IREE_nrate,A,2014,Lamberton,2104,iwg,1,44.23621,-95.304218,166,11006,NA,116.7736319,,,,NA,NA,NA,NA,NA,80,3,84.27712394,0,0,0,8.1979,0.220367643,22.9092,0.1683501684,0,0,1.3476,0.02173913043,0.7861,0.02
IREE_nrate,A,2014,Lamberton,2202,iwg,2,44.23621,-95.304218,516,14018,NA,125.5800732,,,,NA,NA,NA,NA,NA,80,3,79.02466146,0,0,0,8.1979,0.220367643,22.9092,0.1683501684,0,0,1.3476,0.02173913043,0.7861,0.02
IREE_nrate,A,2014,Lamberton,2311,iwg,3,44.23621,-95.304218,272,12924,NA,125.4833076,,,,NA,NA,NA,NA,NA,80,3,77.54923819,0,0,0,8.1979,0.220367643,22.9092,0.1683501684,0,0,1.3476,0.02173913043,0.7861,0.02
IREE_nrate,A,2014,Lamberton,2414,iwg,4,44.23621,-95.304218,418,10600,NA,124.0228916,,,,NA,NA,NA,NA,NA,80,3,78.64298286,0,0,0,8.1979,0.220367643,22.9092,0.1683501684,0,0,1.3476,0.02173913043,0.7861,0.02
IREE_nrate,A,2014,Lamberton,2113,iwg,1,44.23621,-95.304218,386,12980,NA,128.375419,,,,NA,NA,NA,NA,NA,100,3,75.67028851,0,0,0,8.1979,0.220367643,22.9092,0.1683501684,0,0,1.3476,0.02173913043,0.7861,0.02
IREE_nrate,A,2014,Lamberton,2205,iwg,2,44.23621,-95.304218,268,10868,NA,123.1056816,,,,NA,NA,NA,NA,NA,100,3,80.555546,0,0,0,8.1979,0.220367643,22.9092,0.1683501684,0,0,1.3476,0.02173913043,0.7861,0.02
IREE_nrate,A,2014,Lamberton,2317,iwg,3,44.23621,-95.304218,500,12886,NA,127.2788957,,,,NA,NA,NA,NA,NA,100,3,74.53607396,0,0,0,8.1979,0.220367643,22.9092,0.1683501684,0,0,1.3476,0.02173913043,0.7861,0.02
IREE_nrate,A,2014,Lamberton,2411,iwg,4,44.23621,-95.304218,440,13754,NA,137.5022379,,,,NA,NA,NA,NA,NA,100,3,66.11657041,0,0,0,8.1979,0.220367643,22.9092,0.1683501684,0,0,1.3476,0.02173913043,0.7861,0.02
IREE_nrate,A,2014,Lamberton,2110,iwg,1,44.23621,-95.304218,594,14944,NA,121.0602556,,,,NA,NA,NA,NA,NA,120,3,80.57552516,0,0,0,8.1979,0.220367643,22.9092,0.1683501684,0,0,1.3476,0.02173913043,0.7861,0.02
IREE_nrate,A,2014,Lamberton,2208,iwg,2,44.23621,-95.304218,502,13666,NA,123.3716313,,,,NA,NA,NA,NA,NA,120,3,77.24230871,0,0,0,8.1979,0.220367643,22.9092,0.1683501684,0,0,1.3476,0.02173913043,0.7861,0.02
IREE_nrate,A,2014,Lamberton,2308,iwg,3,44.23621,-95.304218,568,12630,NA,123.7774793,,,,NA,NA,NA,NA,NA,120,3,79.19806162,0,0,0,8.1979,0.220367643,22.9092,0.1683501684,0,0,1.3476,0.02173913043,0.7861,0.02
IREE_nrate,A,2014,Lamberton,2417,iwg,4,44.23621,-95.304218,380,15712,NA,134.4341252,,,,NA,NA,NA,NA,NA,120,3,75.73681776,0,0,0,8.1979,0.220367643,22.9092,0.1683501684,0,0,1.3476,0.02173913043,0.7861,0.02
IREE_nrate,A,2014,Roseau,5109,iwg,1,48.88007,-95.848093,18,4976,NA,130.1277865,,,,NA,NA,NA,NA,NA,0,2,76.59662414,0,0,0,8.1979,0.220367643,22.9092,0.1683501684,0,0,0,0,0.7861,0.02
IREE_nrate,A,2014,Roseau,5216,iwg,2,48.88007,-95.848093,32,4018,NA,128.0634632,,,,NA,NA,NA,NA,NA,0,2,79.64996342,0,0,0,8.1979,0.220367643,22.9092,0.1683501684,0,0,0,0,0.7861,0.02
IREE_nrate,A,2014,Roseau,5317,iwg,3,48.88007,-95.848093,52,5668,NA,131.9231791,,,,NA,NA,NA,NA,NA,0,2,75.82777685,0,0,0,8.1979,0.220367643,22.9092,0.1683501684,0,0,0,0,0.7861,0.02
IREE_nrate,A,2014,Roseau,5405,iwg,4,48.88007,-95.848093,14,3700,NA,130.4947576,,,,NA,NA,NA,NA,NA,0,2,76.72808314,0,0,0,8.1979,0.220367643,22.9092,0.1683501684,0,0,0,0,0.7861,0.02
IREE_nrate,A,2014,Roseau,5115,iwg,1,48.88007,-95.848093,178,10296,NA,130.2585796,,,,NA,NA,NA,NA,NA,40,2,75.51597615,0,0,0,8.1979,0.220367643,22.9092,0.1683501684,0,0,1.3476,0.02173913043,0.7861,0.02
IREE_nrate,A,2014,Roseau,5201,iwg,2,48.88007,-95.848093,316,10708,NA,129.2454748,,,,NA,NA,NA,NA,NA,40,2,78.49285296,0,0,0,8.1979,0.220367643,22.9092,0.1683501684,0,0,1.3476,0.02173913043,0.7861,0.02
